"zip","name","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"58794","WHITE EARTH, ND","J",18,"J",306,"J",1458,3,"WHITE EARTH","ND","MOUNTRAIL"
"58795","WILDROSE, ND","J",17,"G",137,"G",622,9,"WILDROSE","ND","WILLIAMS"
"58801","WILLISTON, ND","G",18562,"G",327048,"G",1061575,1291,"WILLISTON","ND","WILLIAMS"
"58802","WILLISTON, ND","G",586,"G",13164,"G",39658,45,"WILLISTON","ND","WILLIAMS"
"58830","ALAMO, ND","J",5,"H",61,"G",279,3,"ALAMO","ND","WILLIAMS"
"58831","ALEXANDER, ND","G",790,"G",17919,"G",51887,56,"ALEXANDER","ND","MCKENZIE"
"58833","AMBROSE, ND","J",29,"J",463,"J",1793,4,"AMBROSE","ND","DIVIDE"
"58835","ARNEGARD, ND","H",309,"G",6558,"G",21613,30,"ARNEGARD","ND","MCKENZIE"
"58838","CARTWRIGHT, ND","G",6,"G",45,"J",509,7,"CARTWRIGHT","ND","MCKENZIE"
"58843","EPPING, ND","J",681,"H",14750,"H",37863,17,"EPPING","ND","WILLIAMS"
"58844","FORTUNA, ND","J",63,"J",1054,"J",5242,5,"FORTUNA","ND","DIVIDE"
"58845","GRENORA, ND","G",41,"H",316,"H",1175,12,"GRENORA","ND","WILLIAMS"
"58847","KEENE, ND","H",177,"J",9971,"J",24249,25,"KEENE","ND","MCKENZIE"
"58849","RAY, ND","G",371,"G",5822,"G",19743,46,"RAY","ND","WILLIAMS"
"58852","TIOGA, ND","G",1724,"G",47829,"G",143983,101,"TIOGA","ND","WILLIAMS"
"58853","TRENTON, ND","H",305,"H",4928,"H",13691,14,"TRENTON","ND","WILLIAMS"
"58854","WATFORD CITY, ND","G",6516,"H",134910,"H",424311,405,"WATFORD CITY","ND","MCKENZIE"
"58856","ZAHL, ND","J",15,"J",176,"J",824,5,"ZAHL","ND","WILLIAMS"
"59001","ABSAROKEE, MT","G",188,"H",1374,"H",8056,58,"ABSAROKEE","MT","STILLWATER"
"59002","ACTON, MT","G",18,"H",45,"H",269,6,"ACTON","MT","YELLOWSTONE"
"59003","ASHLAND, MT","H",421,"H",3237,"H",12752,18,"ASHLAND","MT","ROSEBUD"
"59006","BALLANTINE, MT","J",31,"G",111,"G",835,14,"BALLANTINE","MT","YELLOWSTONE"
"59007","BEARCREEK, MT","J",9,"J",42,"J",329,5,"BEARCREEK","MT","CARBON"
"59008","BELFRY, MT","J",17,"J",63,"J",225,10,"BELFRY","MT","CARBON"
"59011","BIG TIMBER, MT","G",1171,"H",17862,"H",72058,171,"BIG TIMBER","MT","SWEET GRASS"
"59013","BOYD, MT","G",6,"J",34,"G",202,5,"BOYD","MT","CARBON"
"59014","BRIDGER, MT","H",233,"H",2390,"H",9749,41,"BRIDGER","MT","CARBON"
"59015","BROADVIEW, MT","H",34,"H",200,"H",763,10,"BROADVIEW","MT","YELLOWSTONE"
"59016","BUSBY, MT","J",17,"G",51,"G",158,4,"BUSBY","MT","BIG HORN"
"59018","CLYDE PARK, MT","G",102,"G",789,"G",3673,31,"CLYDE PARK","MT","PARK"
"59019","COLUMBUS, MT","G",1570,"H",24245,"H",101244,131,"COLUMBUS","MT","STILLWATER"
"59020","COOKE CITY, MT","J",75,"G",341,"H",1698,23,"COOKE CITY","MT","PARK"
"59022","CROW AGENCY, MT","H",319,"J",13430,"J",25962,11,"CROW AGENCY","MT","BIG HORN"
"59024","CUSTER, MT","G",21,"G",117,"G",359,5,"CUSTER","MT","YELLOWSTONE"
"59025","DECKER, MT","J",186,"J",3374,"J",11985,5,"DECKER","MT","BIG HORN"
"59026","EDGAR, MT","J",30,"G",160,"G",789,6,"EDGAR","MT","CARBON"
"59027","EMIGRANT, MT","H",179,"H",1426,"H",7477,46,"EMIGRANT","MT","PARK"
"59028","FISHTAIL, MT","J",60,"J",535,"J",2471,8,"FISHTAIL","MT","STILLWATER"
"59029","FROMBERG, MT","J",25,"J",178,"H",1179,11,"FROMBERG","MT","CARBON"
"59030","GARDINER, MT","G",495,"G",3465,"G",16388,80,"GARDINER","MT","PARK"
"59032","GRASS RANGE, MT","H",34,"G",93,"G",473,7,"GRASS RANGE","MT","FERGUS"
"59034","HARDIN, MT","G",1251,"G",12146,"G",48614,151,"HARDIN","MT","BIG HORN"
"59035","FORT SMITH, MT","J",21,"H",144,"G",1424,13,"FORT SMITH","MT","BIG HORN"
"59036","HARLOWTON, MT","H",349,"H",3215,"H",11537,53,"HARLOWTON","MT","WHEATLAND"
"59037","HUNTLEY, MT","J",226,"H",2288,"H",10444,40,"HUNTLEY","MT","YELLOWSTONE"
"59038","HYSHAM, MT","J",71,"H",705,"H",3040,13,"HYSHAM","MT","TREASURE"
"59041","JOLIET, MT","H",170,"H",1118,"H",5342,43,"JOLIET","MT","CARBON"
"59043","LAME DEER, MT","H",270,"H",1903,"H",8256,17,"LAME DEER","MT","ROSEBUD"
"59044","LAUREL, MT","G",2935,"H",32328,"H",141989,292,"LAUREL","MT","YELLOWSTONE"
"59046","LAVINA, MT","G",19,"H",102,"H",531,10,"LAVINA","MT","GOLDEN VALLEY"
"59047","LIVINGSTON, MT","G",4081,"G",39243,"G",160484,639,"LIVINGSTON","MT","PARK"
"59050","LODGE GRASS, MT","H",38,"J",271,"J",1112,6,"LODGE GRASS","MT","BIG HORN"
"59052","MC LEOD, MT","G",3,"J",25,"J",270,3,"MC LEOD","MT","SWEET GRASS"
"59053","MARTINSDALE, MT","J",6,"J",15,"G",164,6,"MARTINSDALE","MT","MEAGHER"
"59054","MELSTONE, MT","J",12,"G",88,"G",400,8,"MELSTONE","MT","MUSSELSHELL"
"59057","MOLT, MT","J",16,"G",153,"G",739,11,"MOLT","MT","YELLOWSTONE"
"59061","NYE, MT","J",1153,"J",34308,"J",131462,9,"NYE","MT","STILLWATER"
"59063","PARK CITY, MT","J",102,"H",591,"H",2561,36,"PARK CITY","MT","STILLWATER"
"59064","POMPEYS PILLAR, MT","G",3,"J",15,"H",66,3,"POMPEYS PILLAR","MT","YELLOWSTONE"
"59065","PRAY, MT","G",28,"G",140,"G",769,11,"PRAY","MT","PARK"
"59067","RAPELJE, MT","J",10,"H",45,"J",150,5,"RAPELJE","MT","STILLWATER"
"59068","RED LODGE, MT","G",1634,"G",11024,"G",44408,266,"RED LODGE","MT","CARBON"
"59069","REED POINT, MT","H",24,"G",147,"G",750,10,"REED POINT","MT","STILLWATER"
"59070","ROBERTS, MT","H",80,"G",738,"G",3199,34,"ROBERTS","MT","CARBON"
"59071","ROSCOE, MT","J",4,"J",16,"J",111,3,"ROSCOE","MT","CARBON"
"59072","ROUNDUP, MT","G",879,"H",11686,"H",43813,97,"ROUNDUP","MT","MUSSELSHELL"
"59074","RYEGATE, MT","J",57,"J",319,"J",1377,6,"RYEGATE","MT","GOLDEN VALLEY"
"59075","SAINT XAVIER, MT","J",10,"J",57,"J",405,5,"SAINT XAVIER","MT","BIG HORN"
"59079","SHEPHERD, MT","G",205,"G",1461,"G",7504,67,"SHEPHERD","MT","YELLOWSTONE"
"59081","SILVER GATE, MT","G",8,"H",45,"H",297,5,"SILVER GATE","MT","PARK"
"59086","WILSALL, MT","H",69,"G",457,"G",2445,21,"WILSALL","MT","PARK"
"59087","WINNETT, MT","G",13,"H",41,"G",294,9,"WINNETT","MT","PETROLEUM"
"59088","WORDEN, MT","H",187,"H",1780,"H",7985,31,"WORDEN","MT","YELLOWSTONE"
"59101","BILLINGS, MT","G",29789,"G",435463,"G",1769023,1939,"BILLINGS","MT","YELLOWSTONE"
"59102","BILLINGS, MT","G",26626,"G",236240,"G",978768,2040,"BILLINGS","MT","YELLOWSTONE"
"59103","BILLINGS, MT","H",873,"J",16476,"J",69771,38,"BILLINGS","MT","YELLOWSTONE"
"59104","BILLINGS, MT","J",500,"J",8038,"J",35623,25,"BILLINGS","MT","YELLOWSTONE"
"59105","BILLINGS, MT","G",5650,"G",43994,"G",189819,643,"BILLINGS","MT","YELLOWSTONE"
"59106","BILLINGS, MT","G",2898,"G",26514,"G",127064,458,"BILLINGS","MT","YELLOWSTONE"
"59107","BILLINGS, MT","J",292,"H",3038,"H",11738,24,"BILLINGS","MT","YELLOWSTONE"
"59108","BILLINGS, MT","H",674,"H",10892,"H",43003,31,"BILLINGS","MT","YELLOWSTONE"
"59201","WOLF POINT, MT","H",1040,"H",9496,"H",39536,111,"WOLF POINT","MT","ROOSEVELT"
"59211","ANTELOPE, MT","G",12,"H",78,"H",417,4,"ANTELOPE","MT","SHERIDAN"
"59212","BAINVILLE, MT","G",94,"G",541,"G",2318,18,"BAINVILLE","MT","ROOSEVELT"
"59213","BROCKTON, MT","G",13,"J",65,"H",366,5,"BROCKTON","MT","ROOSEVELT"
"59215","CIRCLE, MT","H",298,"H",2981,"H",13642,46,"CIRCLE","MT","MCCONE"
"59217","CRANE, MT","J",11,"J",93,"H",226,3,"CRANE","MT","RICHLAND"
"59218","CULBERTSON, MT","H",247,"H",2718,"H",10410,46,"CULBERTSON","MT","ROOSEVELT"
"59219","DAGMAR, MT","G",16,"J",158,"J",549,7,"DAGMAR","MT","SHERIDAN"
"59221","FAIRVIEW, MT","G",480,"G",6149,"G",20364,55,"FAIRVIEW","MT","RICHLAND"
"59222","FLAXVILLE, MT","J",16,"J",92,"J",379,5,"FLAXVILLE","MT","DANIELS"
"59223","FORT PECK, MT","J",25,"J",162,"J",1038,9,"FORT PECK","MT","VALLEY"
"59225","FRAZER, MT","G",25,"H",156,"G",665,5,"FRAZER","MT","VALLEY"
"59226","FROID, MT","G",22,"H",209,"H",1048,9,"FROID","MT","ROOSEVELT"
"59230","GLASGOW, MT","H",1921,"H",17926,"H",74585,211,"GLASGOW","MT","VALLEY"
"59231","SAINT MARIE, MT","J",10,"J",131,"J",615,3,"SAINT MARIE","MT","VALLEY"
"59241","HINSDALE, MT","G",22,"H",141,"H",642,10,"HINSDALE","MT","VALLEY"
"59243","LAMBERT, MT","G",39,"H",371,"H",1554,13,"LAMBERT","MT","RICHLAND"
"59247","MEDICINE LAKE, MT","J",47,"J",662,"J",2677,9,"MEDICINE LAKE","MT","SHERIDAN"
"59248","NASHUA, MT","G",46,"G",260,"G",1290,16,"NASHUA","MT","VALLEY"
"59252","OUTLOOK, MT","J",8,"J",42,"H",161,4,"OUTLOOK","MT","SHERIDAN"
"59254","PLENTYWOOD, MT","G",707,"G",5783,"G",24660,115,"PLENTYWOOD","MT","SHERIDAN"
"59255","POPLAR, MT","G",420,"G",3238,"G",14189,35,"POPLAR","MT","ROOSEVELT"
"59258","RESERVE, MT","J",9,"G",64,"G",219,5,"RESERVE","MT","SHERIDAN"
"59259","RICHEY, MT","J",32,"J",349,"J",1227,9,"RICHEY","MT","DAWSON"
"59261","SACO, MT","J",87,"J",1214,"J",4253,9,"SACO","MT","PHILLIPS"
"59262","SAVAGE, MT","H",70,"G",1027,"G",4076,16,"SAVAGE","MT","RICHLAND"
"59263","SCOBEY, MT","H",515,"J",6144,"H",24504,69,"SCOBEY","MT","DANIELS"
"59270","SIDNEY, MT","G",4122,"G",59512,"G",210109,417,"SIDNEY","MT","RICHLAND"
"59274","VIDA, MT","J",8,"J",67,"J",288,4,"VIDA","MT","MCCONE"
"59275","WESTBY, MT","G",15,"G",75,"G",455,8,"WESTBY","MT","SHERIDAN"
"59301","MILES CITY, MT","G",4027,"G",36046,"G",153258,413,"MILES CITY","MT","CUSTER"
"59311","ALZADA, MT","G",9,"H",46,"G",238,3,"ALZADA","MT","CARTER"
"59313","BAKER, MT","G",988,"G",15851,"G",52882,125,"BAKER","MT","FALLON"
"59314","BIDDLE, MT","J",18,"J",137,"J",609,3,"BIDDLE","MT","POWDER RIVER"
"59315","BLOOMFIELD, MT","J",17,"H",140,"H",581,3,"BLOOMFIELD","MT","DAWSON"
"59317","BROADUS, MT","H",230,"H",1979,"H",7685,61,"BROADUS","MT","POWDER RIVER"
"59323","COLSTRIP, MT","G",1096,"G",21021,"G",77392,52,"COLSTRIP","MT","ROSEBUD"
"59324","EKALAKA, MT","H",44,"H",462,"H",2112,19,"EKALAKA","MT","CARTER"
"59326","FALLON, MT","J",37,"J",208,"J",875,4,"FALLON","MT","PRAIRIE"
"59327","FORSYTH, MT","G",577,"G",4978,"G",24178,86,"FORSYTH","MT","ROSEBUD"
"59330","GLENDIVE, MT","H",2587,"H",30297,"H",113886,284,"GLENDIVE","MT","DAWSON"
"59336","ISMAY, MT","J",9,"J",80,"H",343,5,"ISMAY","MT","CUSTER"
"59337","JORDAN, MT","G",134,"H",944,"G",3914,25,"JORDAN","MT","GARFIELD"
"59344","PLEVNA, MT","G",8,"H",32,"G",177,5,"PLEVNA","MT","FALLON"
"59349","TERRY, MT","G",116,"H",871,"H",3717,29,"TERRY","MT","PRAIRIE"
"59353","WIBAUX, MT","H",107,"H",810,"H",3418,27,"WIBAUX","MT","WIBAUX"
"59401","GREAT FALLS, MT","G",6680,"G",66582,"G",297884,632,"GREAT FALLS","MT","CASCADE"
"59402","MALMSTROM AFB, MT","H",85,"H",804,"H",3163,20,"MALMSTROM AFB","MT","CASCADE"
"59403","GREAT FALLS, MT","G",576,"G",7704,"G",29640,59,"GREAT FALLS","MT","CASCADE"
"59404","GREAT FALLS, MT","G",7190,"G",59026,"G",234687,619,"GREAT FALLS","MT","CASCADE"
"59405","GREAT FALLS, MT","G",13762,"G",151605,"G",611005,878,"GREAT FALLS","MT","CASCADE"
"59406","GREAT FALLS, MT","H",125,"J",1241,"J",5835,8,"GREAT FALLS","MT","CASCADE"
"59410","AUGUSTA, MT","G",52,"G",267,"G",1447,21,"AUGUSTA","MT","LEWIS AND CLARK"
"59411","BABB, MT","J",76,"J",554,"J",3753,8,"BABB","MT","GLACIER"
"59412","BELT, MT","J",90,"H",767,"H",3141,30,"BELT","MT","CASCADE"
"59414","BLACK EAGLE, MT","G",1106,"G",13557,"G",47628,72,"BLACK EAGLE","MT","CASCADE"
"59416","BRADY, MT","J",26,"G",197,"G",886,8,"BRADY","MT","PONDERA"
"59417","BROWNING, MT","H",712,"H",6510,"H",34977,54,"BROWNING","MT","GLACIER"
"59419","BYNUM, MT","J",3,"G",1,"G",63,5,"BYNUM","MT","TETON"
"59420","CARTER, MT","J",13,"J",174,"J",882,4,"CARTER","MT","CHOUTEAU"
"59421","CASCADE, MT","G",91,"G",557,"G",2965,34,"CASCADE","MT","CASCADE"
"59422","CHOTEAU, MT","G",587,"G",4002,"G",17996,116,"CHOTEAU","MT","TETON"
"59424","COFFEE CREEK, MT","J",7,"H",35,"H",147,3,"COFFEE CREEK","MT","FERGUS"
"59425","CONRAD, MT","G",953,"G",8246,"G",33647,133,"CONRAD","MT","PONDERA"
"59427","CUT BANK, MT","G",950,"G",8718,"G",37584,144,"CUT BANK","MT","GLACIER"
"59430","DENTON, MT","H",48,"H",449,"H",3266,14,"DENTON","MT","FERGUS"
"59433","DUTTON, MT","H",49,"H",334,"H",1824,13,"DUTTON","MT","TETON"
"59434","EAST GLACIER PARK, MT","J",37,"H",189,"H",1917,14,"EAST GLACIER PARK","MT","GLACIER"
"59435","ETHRIDGE, MT","J",24,"J",222,"J",1190,3,"ETHRIDGE","MT","TOOLE"
"59436","FAIRFIELD, MT","H",347,"H",4201,"H",16613,62,"FAIRFIELD","MT","TETON"
"59442","FORT BENTON, MT","H",407,"G",3680,"G",16311,82,"FORT BENTON","MT","CHOUTEAU"
"59443","FORT SHAW, MT","H",53,"H",448,"H",2343,12,"FORT SHAW","MT","CASCADE"
"59446","GERALDINE, MT","J",27,"J",177,"J",1057,9,"GERALDINE","MT","CHOUTEAU"
"59447","GEYSER, MT","J",13,"G",53,"G",234,6,"GEYSER","MT","JUDITH BASIN"
"59450","HIGHWOOD, MT","G",9,"H",44,"H",228,3,"HIGHWOOD","MT","CHOUTEAU"
"59451","HILGER, MT","J",19,"G",92,"G",547,8,"HILGER","MT","FERGUS"
"59452","HOBSON, MT","H",43,"H",299,"H",1322,14,"HOBSON","MT","JUDITH BASIN"
"59453","JUDITH GAP, MT","J",38,"J",368,"J",1791,7,"JUDITH GAP","MT","WHEATLAND"
"59454","KEVIN, MT","H",70,"H",717,"H",2731,11,"KEVIN","MT","TOOLE"
"59457","LEWISTOWN, MT","G",3039,"G",26774,"G",125736,358,"LEWISTOWN","MT","FERGUS"
"59460","LOMA, MT","G",9,"J",62,"J",156,4,"LOMA","MT","CHOUTEAU"
"59462","MOCCASIN, MT","J",29,"J",380,"J",1391,6,"MOCCASIN","MT","JUDITH BASIN"
"59464","MOORE, MT","J",85,"H",784,"H",3434,18,"MOORE","MT","FERGUS"
"59465","NEIHART, MT","J",79,"J",385,"J",886,3,"NEIHART","MT","CASCADE"
"59468","POWER, MT","J",23,"J",156,"J",723,13,"POWER","MT","TETON"
"59469","RAYNESFORD, MT","J",14,"H",173,"H",655,4,"RAYNESFORD","MT","JUDITH BASIN"
"59471","ROY, MT","J",15,"J",19,"J",77,5,"ROY","MT","FERGUS"
"59472","SAND COULEE, MT","J",13,"G",80,"G",556,4,"SAND COULEE","MT","CASCADE"
"59474","SHELBY, MT","G",1064,"G",9921,"G",41240,121,"SHELBY","MT","TOOLE"
"59477","SIMMS, MT","J",22,"H",172,"H",986,11,"SIMMS","MT","CASCADE"
"59479","STANFORD, MT","G",144,"G",955,"G",4350,24,"STANFORD","MT","JUDITH BASIN"
"59480","STOCKETT, MT","J",17,"J",176,"J",856,4,"STOCKETT","MT","CASCADE"
"59482","SUNBURST, MT","G",53,"H",391,"H",1826,13,"SUNBURST","MT","TOOLE"
"59483","SUN RIVER, MT","J",7,"J",18,"G",238,7,"SUN RIVER","MT","CASCADE"
"59484","SWEET GRASS, MT","G",72,"G",689,"H",2608,15,"SWEET GRASS","MT","TOOLE"
"59485","ULM, MT","J",55,"J",452,"J",1643,9,"ULM","MT","CASCADE"
"59486","VALIER, MT","H",162,"H",1606,"H",6736,28,"VALIER","MT","PONDERA"
"59487","VAUGHN, MT","G",107,"G",792,"G",3700,27,"VAUGHN","MT","CASCADE"
"59489","WINIFRED, MT","H",41,"G",246,"G",1066,11,"WINIFRED","MT","FERGUS"
"59501","HAVRE, MT","G",4244,"H",37570,"G",160185,438,"HAVRE","MT","HILL"
"59520","BIG SANDY, MT","J",229,"G",1412,"H",6119,38,"BIG SANDY","MT","CHOUTEAU"
"59521","BOX ELDER, MT","G",384,"G",3885,"G",17594,24,"BOX ELDER","MT","HILL"
"59522","CHESTER, MT","J",285,"H",2272,"H",9677,60,"CHESTER","MT","LIBERTY"
"59523","CHINOOK, MT","G",402,"G",2780,"G",11721,82,"CHINOOK","MT","BLAINE"
"59524","DODSON, MT","G",9,"H",60,"H",241,4,"DODSON","MT","PHILLIPS"
"59525","GILDFORD, MT","G",15,"G",81,"H",415,9,"GILDFORD","MT","HILL"
"59526","HARLEM, MT","H",394,"J",6397,"J",25520,31,"HARLEM","MT","BLAINE"
"59527","HAYS, MT","J",120,"J",1315,"J",5887,4,"HAYS","MT","BLAINE"
"59528","HINGHAM, MT","J",19,"J",226,"J",638,6,"HINGHAM","MT","HILL"
"59531","JOPLIN, MT","G",16,"J",52,"G",314,7,"JOPLIN","MT","LIBERTY"
"59532","KREMLIN, MT","G",8,"J",95,"J",520,3,"KREMLIN","MT","HILL"
"59538","MALTA, MT","G",798,"G",6242,"G",26119,114,"MALTA","MT","PHILLIPS"
"59540","RUDYARD, MT","J",35,"H",329,"H",1504,13,"RUDYARD","MT","HILL"
"59542","TURNER, MT","H",21,"J",221,"H",890,8,"TURNER","MT","BLAINE"
"59601","HELENA, MT","G",17498,"G",185985,"G",779260,1572,"HELENA","MT","LEWIS AND CLARK"
"59602","HELENA, MT","G",5193,"G",45755,"G",193286,583,"HELENA","MT","LEWIS AND CLARK"
"59604","HELENA, MT","G",273,"H",7334,"H",22316,41,"HELENA","MT","LEWIS AND CLARK"
"59624","HELENA, MT","H",374,"H",5380,"H",21349,36,"HELENA","MT","LEWIS AND CLARK"
"59631","BASIN, MT","H",34,"H",109,"H",797,10,"BASIN","MT","JEFFERSON"
"59632","BOULDER, MT","G",281,"G",1862,"G",8272,38,"BOULDER","MT","JEFFERSON"
"59633","CANYON CREEK, MT","J",12,"H",109,"H",744,5,"CANYON CREEK","MT","LEWIS AND CLARK"
"59634","CLANCY, MT","H",761,"H",9044,"H",38166,126,"CLANCY","MT","JEFFERSON"
"59635","EAST HELENA, MT","G",665,"H",6323,"H",29519,121,"EAST HELENA","MT","LEWIS AND CLARK"
"59636","FORT HARRISON, MT","J",1075,"J",24764,"J",97350,6,"FORT HARRISON","MT","LEWIS AND CLARK"
"59638","JEFFERSON CITY, MT","H",47,"G",247,"G",1311,18,"JEFFERSON CITY","MT","JEFFERSON"
"59639","LINCOLN, MT","H",177,"G",961,"G",4488,35,"LINCOLN","MT","LEWIS AND CLARK"
"59640","MARYSVILLE, MT","J",64,"J",267,"H",791,4,"MARYSVILLE","MT","LEWIS AND CLARK"
"59643","TOSTON, MT","J",32,"H",170,"G",1076,9,"TOSTON","MT","BROADWATER"
"59644","TOWNSEND, MT","G",633,"H",5265,"G",21876,129,"TOWNSEND","MT","BROADWATER"
"59645","WHITE SULPHUR SPRINGS, MT","H",292,"G",2029,"G",8842,67,"WHITE SULPHUR SPRINGS","MT","MEAGHER"
"59648","WOLF CREEK, MT","G",54,"H",437,"G",2922,19,"WOLF CREEK","MT","LEWIS AND CLARK"
"59701","BUTTE, MT","G",12057,"G",126307,"G",496911,1087,"BUTTE","MT","SILVER BOW"
"59702","BUTTE, MT","G",142,"G",1552,"G",7508,13,"BUTTE","MT","SILVER BOW"
"59703","BUTTE, MT","J",79,"J",505,"J",1886,5,"BUTTE","MT","SILVER BOW"
"59710","ALDER, MT","J",137,"J",1701,"J",3327,18,"ALDER","MT","MADISON"
"59711","ANACONDA, MT","G",2398,"H",21700,"H",95911,290,"ANACONDA","MT","DEER LODGE"
"59713","AVON, MT","J",17,"G",34,"H",204,5,"AVON","MT","POWELL"
"59714","BELGRADE, MT","G",6313,"G",62285,"G",286390,934,"BELGRADE","MT","GALLATIN"
"59715","BOZEMAN, MT","G",22235,"G",284530,"G",1143026,2299,"BOZEMAN","MT","GALLATIN"
"59716","BIG SKY, MT","H",3449,"H",30786,"G",100888,257,"BIG SKY","MT","GALLATIN"
"59717","BOZEMAN, MT","H",95,"H",530,"H",1960,13,"BOZEMAN","MT","GALLATIN"
"59718","BOZEMAN, MT","G",14795,"G",144330,"G",655138,1927,"BOZEMAN","MT","GALLATIN"
"59719","BOZEMAN, MT","H",167,"H",2292,"H",11561,36,"BOZEMAN","MT","GALLATIN"
"59720","CAMERON, MT","J",61,"J",993,"H",4708,14,"CAMERON","MT","MADISON"
"59721","CARDWELL, MT","H",26,"H",101,"G",394,10,"CARDWELL","MT","JEFFERSON"
"59722","DEER LODGE, MT","G",1037,"G",8277,"G",37717,120,"DEER LODGE","MT","POWELL"
"59724","DELL, MT","J",15,"J",79,"J",439,3,"DELL","MT","BEAVERHEAD"
"59725","DILLON, MT","G",2461,"G",21024,"G",86022,338,"DILLON","MT","BEAVERHEAD"
"59727","DIVIDE, MT","J",8,"H",42,"H",271,6,"DIVIDE","MT","SILVER BOW"
"59728","ELLISTON, MT","H",115,"J",1106,"J",8554,14,"ELLISTON","MT","POWELL"
"59729","ENNIS, MT","G",628,"H",5034,"G",26667,157,"ENNIS","MT","MADISON"
"59730","GALLATIN GATEWAY, MT","G",697,"G",7039,"G",32057,135,"GALLATIN GATEWAY","MT","GALLATIN"
"59732","GLEN, MT","G",9,"H",60,"H",262,5,"GLEN","MT","BEAVERHEAD"
"59733","GOLD CREEK, MT","J",3,"J",7,"J",174,4,"GOLD CREEK","MT","POWELL"
"59735","HARRISON, MT","J",39,"H",252,"G",1098,10,"HARRISON","MT","MADISON"
"59736","JACKSON, MT","J",19,"G",135,"G",662,4,"JACKSON","MT","BEAVERHEAD"
"59739","LIMA, MT","J",29,"G",121,"G",556,11,"LIMA","MT","BEAVERHEAD"
"59740","MC ALLISTER, MT","J",47,"G",229,"G",1365,18,"MC ALLISTER","MT","MADISON"
"59741","MANHATTAN, MT","G",1130,"G",10389,"G",47366,208,"MANHATTAN","MT","GALLATIN"
"59743","MELROSE, MT","J",12,"J",42,"H",344,10,"MELROSE","MT","SILVER BOW"
"59745","NORRIS, MT","H",93,"J",1056,"J",4290,8,"NORRIS","MT","MADISON"
"59746","POLARIS, MT","H",31,"H",141,"H",385,9,"POLARIS","MT","BEAVERHEAD"
"59748","RAMSAY, MT","J",46,"H",233,"H",1072,5,"RAMSAY","MT","SILVER BOW"
"59749","SHERIDAN, MT","G",292,"H",2259,"H",9901,66,"SHERIDAN","MT","MADISON"
"59750","BUTTE, MT","J",525,"J",8495,"J",29211,16,"BUTTE","MT","SILVER BOW"
"59751","SILVER STAR, MT","G",3,"J",32,"G",95,3,"SILVER STAR","MT","MADISON"
"59752","THREE FORKS, MT","G",1033,"G",13049,"G",51195,162,"THREE FORKS","MT","GALLATIN"
"59754","TWIN BRIDGES, MT","G",197,"G",1412,"G",6691,43,"TWIN BRIDGES","MT","MADISON"
"59755","VIRGINIA CITY, MT","J",36,"G",215,"H",1235,17,"VIRGINIA CITY","MT","MADISON"
"59756","WARM SPRINGS, MT","J",654,"J",8773,"J",41969,3,"WARM SPRINGS","MT","DEER LODGE"
"59758","WEST YELLOWSTONE, MT","G",1097,"G",8506,"G",43386,200,"WEST YELLOWSTONE","MT","GALLATIN"
"59759","WHITEHALL, MT","G",467,"G",3264,"G",15913,109,"WHITEHALL","MT","JEFFERSON"
"59760","WILLOW CREEK, MT","J",5,"J",40,"H",179,6,"WILLOW CREEK","MT","GALLATIN"
"59761","WISDOM, MT","H",26,"J",247,"J",1022,8,"WISDOM","MT","BEAVERHEAD"
"59762","WISE RIVER, MT","J",5,"G",17,"G",242,5,"WISE RIVER","MT","BEAVERHEAD"
"59771","BOZEMAN, MT","H",452,"H",4650,"H",20047,42,"BOZEMAN","MT","GALLATIN"
"59772","BOZEMAN, MT","J",38,"H",283,"H",1357,10,"BOZEMAN","MT","GALLATIN"
"59801","MISSOULA, MT","G",16902,"G",141620,"G",585464,1477,"MISSOULA","MT","MISSOULA"
"59802","MISSOULA, MT","G",11450,"H",129980,"H",532291,962,"MISSOULA","MT","MISSOULA"
"59803","MISSOULA, MT","G",2061,"G",14219,"G",65629,347,"MISSOULA","MT","MISSOULA"
"59804","MISSOULA, MT","G",2512,"G",22734,"G",96008,270,"MISSOULA","MT","MISSOULA"
"59806","MISSOULA, MT","G",467,"G",8186,"G",32315,35,"MISSOULA","MT","MISSOULA"
"59807","MISSOULA, MT","H",406,"G",5470,"G",22841,36,"MISSOULA","MT","MISSOULA"
"59808","MISSOULA, MT","G",14740,"G",150516,"G",661011,967,"MISSOULA","MT","MISSOULA"
"59812","MISSOULA, MT","J",58,"H",398,"G",1547,10,"MISSOULA","MT","MISSOULA"
"59820","ALBERTON, MT","G",122,"G",758,"G",3345,33,"ALBERTON","MT","MINERAL"
"59821","ARLEE, MT","H",276,"H",2318,"H",10982,36,"ARLEE","MT","LAKE"
"59823","BONNER, MT","H",489,"G",3359,"G",17686,63,"BONNER","MT","MISSOULA"
"59824","CHARLO, MT","J",145,"H",805,"H",3788,42,"CHARLO","MT","LAKE"
"59825","CLINTON, MT","G",184,"G",1517,"G",7556,47,"CLINTON","MT","MISSOULA"
"59826","CONDON, MT","H",88,"G",451,"G",1982,22,"CONDON","MT","MISSOULA"
"59827","CONNER, MT","G",25,"G",562,"H",2075,6,"CONNER","MT","RAVALLI"
"59828","CORVALLIS, MT","G",915,"G",7113,"G",31477,154,"CORVALLIS","MT","RAVALLI"
